Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,model_id,contrast_name,comparison_label,padj_plot,log_padj,significant,direction
Gene_0715,6.940143767345404,0.9881915217418018,0.9285808540940779,1.0641954520006554,0.2872401668865981,0.6155643818854611,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6155643818854611,0.2107265174924789,FALSE,NS
Gene_2825,204.9179946370578,0.24158482009972915,0.22700538624132832,1.0642250569460123,0.28722675852737956,0.6155643818854611,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6155643818854611,0.2107265174924789,FALSE,NS
Gene_0466,721.3455340874397,-0.22463375973981117,0.21099111759598269,-1.0646597937357352,0.28702991077944146,0.6155643818854611,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6155643818854611,0.2107265174924789,FALSE,NS
Gene_3476,116.05217298897684,-0.27501312600850825,0.258716731503008,-1.0629893335882328,0.28778678850580225,0.6163622556974663,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6163622556974663,0.21016396412008154,FALSE,NS
Gene_1084,2393.637836077347,0.20160065717727937,0.1899981501546726,1.0610664209791594,0.2886597167521792,0.6178576019586597,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6178576019586597,0.20911160550908411,FALSE,NS
Gene_3085,11.07645438171859,-0.7788276709287594,0.735942254471879,-1.0582728008838893,0.28993108937871687,0.6199907453708918,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6199907453708918,0.2076147931861836,FALSE,NS
Gene_0868,46.9242075253519,-0.450162960275258,0.42544209494635044,-1.0581062984188834,0.2900069832702079,0.6199907453708918,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6199907453708918,0.2076147931861836,FALSE,NS
Gene_2008,43.50569457346486,-0.4140983509825336,0.39214180445448826,-1.0559913436380222,0.29097216970104056,0.6209279372739164,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6209279372739164,0.2069587995984548,FALSE,NS
Gene_0565,67.89808955904968,-0.33836588176239624,0.3202705053486311,-1.0565002899472975,0.290739708446481,0.6209279372739164,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6209279372739164,0.2069587995984548,FALSE,NS
Gene_2709,1308.6231716737975,-0.17172136649230413,0.16260550692803444,-1.0560611982735872,0.2909402561935342,0.6209279372739164,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6209279372739164,0.2069587995984548,FALSE,NS
Gene_1875,155.1181335250434,-0.2907321169691352,0.2756725759450291,-1.0546283611000504,0.291595327536439,0.6218824355662536,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6218824355662536,0.20629170921699172,FALSE,NS
Gene_3125,11.35345016905414,0.7793872297570995,0.7395284318125415,1.0538975869350504,0.2919298078126544,0.6219196930024887,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6219196930024887,0.20626569109304743,FALSE,NS
Gene_1884,1673.1052338191043,0.1970032031485364,0.1869416859392445,1.0538216886123615,0.2919645617602181,0.6219196930024887,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6219196930024887,0.20626569109304743,FALSE,NS
Gene_2831,8.735768291553933,0.9041723242929512,0.8586202819184289,1.053052604665644,0.2923168831739385,0.6222953033732972,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6222953033732972,0.20600347673810335,FALSE,NS
Ccl5,18.544816616333186,0.779898740509798,0.7414573211180252,1.0518457614442434,0.29287031984709294,0.6225964613656609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6225964613656609,0.2057933520340597,FALSE,NS
Gene_1051,61.626955342957544,0.42954821677496186,0.4083842176458975,1.051823743951377,0.29288042320405966,0.6225964613656609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6225964613656609,0.2057933520340597,FALSE,NS
Gene_2832,736.9093208071862,0.22528617423143651,0.21423334939830532,1.0515924568428496,0.2929865700544287,0.6225964613656609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6225964613656609,0.2057933520340597,FALSE,NS
Gene_1881,40.400602056305594,-0.46152183593389207,0.4402602648893639,-1.0482931864175187,0.29450354789102884,0.6254441713769837,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6254441713769837,0.20381145039103515,FALSE,NS
Gene_2678,375.58976453311686,0.20140347866768074,0.19223821759685958,1.0476765816152203,0.2947876406480665,0.6256717270897738,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6256717270897738,0.203653469517159,FALSE,NS
Gene_0286,179.22939814985872,0.24206132240559985,0.23125047382045344,1.0467495197157526,0.2952151180394724,0.6258738091373854,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6258738091373854,0.2035132219330452,FALSE,NS
Gene_2727,264.9572397946092,-0.23210232562162458,0.22174624242738336,-1.0467024066828667,0.2952368534053051,0.6258738091373854,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6258738091373854,0.2035132219330452,FALSE,NS
Gene_1348,727.5029420032223,0.22420538953304156,0.21469630494717137,1.0442908627990128,0.29635083901238024,0.6278589375361154,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6278589375361154,0.2021379192105129,FALSE,NS
Gene_0764,14.121979595294592,-0.725879282520716,0.6966121034410735,-1.042013595421427,0.29740537577762244,0.6297158136225587,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6297158136225587,0.20085540042068983,FALSE,NS
Gene_0399,97.14564512926805,-0.3557076611606763,0.34164927835242653,-1.0411485804274052,0.2978065957793308,0.6298110781553311,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6298110781553311,0.20078970454511444,FALSE,NS
Gene_3099,277.8989569379598,-0.2177784015027615,0.20909468668832135,-1.0415300596680594,0.2976296096627127,0.6298110781553311,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6298110781553311,0.20078970454511444,FALSE,NS
Gene_0731,45.34165334408782,-0.404086420784374,0.3886945556880794,-1.0395988697836207,0.298526302230892,0.6306558721672766,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6306558721672766,0.20020755610786364,FALSE,NS
Gene_2679,53.35607370918464,0.38672733509005797,0.3720247578397989,1.0395204269082283,0.2985627630113181,0.6306558721672766,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6306558721672766,0.20020755610786364,FALSE,NS
Gene_2100,101.84942691160613,0.2932002748083872,0.282217169274778,1.0389172124496633,0.29884324052514977,0.6306698187217245,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6306698187217245,0.20019795206715907,FALSE,NS
Gene_0521,1778.6652970759158,-0.18961224843115465,0.18254077821409206,-1.0387391260530776,0.2989260792357495,0.6306698187217245,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6306698187217245,0.20019795206715907,FALSE,NS
Gene_0644,230.9582872496529,-0.21686956572510843,0.2090813181150255,-1.03724984939017,0.29961943150576054,0.6317557005392781,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6317557005392781,0.19945083060854985,FALSE,NS
Gene_0911,9.603485852589333,-0.874731127148219,0.8445224305899282,-1.0357701530049226,0.30030938511576744,0.6328331262034289,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6328331262034289,0.19871079539089292,FALSE,NS
Gene_2715,724.4177816300751,0.1943675691696599,0.18778903917458534,1.0350314907834348,0.3006542049149428,0.633182411303894,Brain,Treatment vs Control,Brain | Treatment vs Control,0.633182411303894,0.19847115758061698,FALSE,NS
Gene_2780,22.832677162129343,0.5108002136855896,0.49448529625637055,1.0329937362197326,0.30160682997348126,0.6348105659441844,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6348105659441844,0.19735585335218125,FALSE,NS
Gene_2009,35.25442486596641,0.5195583585714517,0.5032604505222669,1.0323846390716207,0.301891965028402,0.6350327116837772,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6350327116837772,0.19720390283739353,FALSE,NS
Gene_1287,5.39968339545985,1.0666547394906307,1.035079847760313,1.0305047883973772,0.3027731056085893,0.6356253455235055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6356253455235055,0.19679879365229758,FALSE,NS
Gene_0563,14.931736683618164,-0.7378541307618306,0.7162966554435811,-1.0300957363885772,0.3029650664962699,0.6356253455235055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6356253455235055,0.19679879365229758,FALSE,NS
Gene_1090,37.049879224109404,0.442710831104687,0.43003772519071615,1.029469753864851,0.3032589856818586,0.6356253455235055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6356253455235055,0.19679879365229758,FALSE,NS
Gene_0265,92.2016619173815,0.2933907206409192,0.2846800941522855,1.0305979471960343,0.3027293991390293,0.6356253455235055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6356253455235055,0.19679879365229758,FALSE,NS
Gene_3080,120.81648274691923,0.2817516791311408,0.27363578713694553,1.0296594684456735,0.3031698884969092,0.6356253455235055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6356253455235055,0.19679879365229758,FALSE,NS
Gene_1365,594.2503754740068,0.2058587629331454,0.1997277139923845,1.0306970365714727,0.3026829148797019,0.6356253455235055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6356253455235055,0.19679879365229758,FALSE,NS
Gene_3362,874.1790850207154,-0.19322240681467706,0.18775836764867376,-1.0291014415731787,0.30343200883588156,0.6356253455235055,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6356253455235055,0.19679879365229758,FALSE,NS
Gene_0707,15.952442446914347,-0.6875229320548532,0.6686229823121103,-1.0282669759232423,0.3038242608899325,0.6360702110756669,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6360702110756669,0.1964949431569947,FALSE,NS
Gene_2948,18.396489025767,-0.7498617959512456,0.7296078649138366,-1.0277600228991512,0.30406272554799485,0.6361927796081124,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6361927796081124,0.1964112641726172,FALSE,NS
Gene_0402,75.03539311677473,-0.3370853129699013,0.32913640698338,-1.0241507952868998,0.3057640554096351,0.6393741572610702,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6393741572610702,0.19424492137325924,FALSE,NS
Gene_1208,46.086817008223036,-0.44602358374058954,0.4362335177497421,-1.0224422599192935,0.30657162766683704,0.6396140254966451,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6396140254966451,0.1940820215846297,FALSE,NS
Gene_1291,52.52414942752253,0.4138605211086354,0.4048021014108412,1.0223774028499932,0.3066023114300943,0.6396140254966451,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6396140254966451,0.1940820215846297,FALSE,NS
Gene_0052,94.4714664963756,-0.29659184434582847,0.2899819670624953,-1.0227940976823178,0.30640520930886783,0.6396140254966451,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6396140254966451,0.1940820215846297,FALSE,NS
Gene_0593,279.3528253859628,-0.25042100771724995,0.2448104694617979,-1.022917885284018,0.3063466723303974,0.6396140254966451,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6396140254966451,0.1940820215846297,FALSE,NS
Gene_1876,12.464670537200428,-0.7344808895638351,0.7198089214494351,-1.0203831429108379,0.30754678539941527,0.6409839256385634,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6409839256385634,0.19315286142346785,FALSE,NS
Gene_0020,174.82363395053582,-0.23317818124453626,0.2285555318774841,-1.0202254976244902,0.3076215276608151,0.6409839256385634,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6409839256385634,0.19315286142346785,FALSE,NS
Gene_0392,281.27938047213854,-0.2046128394399851,0.20085192837777388,-1.0187247943925013,0.3083336380660587,0.642089366432028,Brain,Treatment vs Control,Brain | Treatment vs Control,0.642089366432028,0.1924045223247963,FALSE,NS
Gene_2866,810.6093308796635,0.27088817457846237,0.2662166074499356,1.0175479928666935,0.30889281349892417,0.6428752139683318,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6428752139683318,0.19187331812447928,FALSE,NS
Gene_0819,220.0400571221763,0.23518173308724258,0.2314354018282015,1.0161873733640028,0.3095401680256585,0.6436638920037898,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6436638920037898,0.1913408530635828,FALSE,NS
Gene_0124,1148.131053559734,0.19742897034320736,0.19432243899594026,1.0159864777496541,0.3096358258762575,0.6436638920037898,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6436638920037898,0.1913408530635828,FALSE,NS
Gene_2519,135.11390937280152,-0.2920253723026071,0.2875473910862198,-1.0155730198054367,0.30983275821291767,0.643694849025192,Brain,Treatment vs Control,Brain | Treatment vs Control,0.643694849025192,0.1913199661683527,FALSE,NS
Gene_3377,14.38177875423289,-0.6860769823035298,0.6770589878195497,-1.0133193630779829,0.31090764164995577,0.6438565805950581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6438565805950581,0.19121086120043304,FALSE,NS
Gene_0061,19.222724655775213,-0.5450445443818586,0.537846992976443,-1.0133821542174744,0.31087766008354134,0.6438565805950581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6438565805950581,0.19121086120043304,FALSE,NS
Gene_3078,81.32118299357785,-0.37385669271616206,0.36881020777440476,-1.013683148772401,0.310733967439185,0.6438565805950581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6438565805950581,0.19121086120043304,FALSE,NS
Gene_3216,53.44697827445491,-0.34814205579345714,0.34340956858425964,-1.0137808833595046,0.31068731907518965,0.6438565805950581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6438565805950581,0.19121086120043304,FALSE,NS
Gene_2387,547.7919390385722,-0.23598381619816136,0.2325676993362537,-1.0146886986957226,0.3102542429477994,0.6438565805950581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6438565805950581,0.19121086120043304,FALSE,NS
Gene_1184,271.24645279709284,0.21225154536469076,0.20950298712638002,1.013119422667958,0.3110031220747622,0.6438565805950581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6438565805950581,0.19121086120043304,FALSE,NS
Gene_0452,10.27888397053807,0.8063229960741105,0.7977999066306714,1.010683241966566,0.3121680602611946,0.645512433382213,Brain,Treatment vs Control,Brain | Treatment vs Control,0.645512433382213,0.19009538825847,FALSE,NS
Gene_1067,38.73309604154164,-0.4139508106960105,0.40944548327187485,-1.0110034854655952,0.3120147615873132,0.645512433382213,Brain,Treatment vs Control,Brain | Treatment vs Control,0.645512433382213,0.19009538825847,FALSE,NS
Gene_1272,68.67586051750003,-0.3412008412101711,0.33776979726039624,-1.0101579359007336,0.31241962864077544,0.6456550595404921,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6456550595404921,0.18999944136682792,FALSE,NS
Gene_2310,56.76389462598037,-0.35750076623082305,0.35462758959886065,-1.0081019546031724,0.3134055194007862,0.6469363202575481,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6469363202575481,0.18913846604200746,FALSE,NS
Gene_1645,639.8685287640155,0.19979419591386421,0.1981567027029877,1.0082636276670938,0.3133279193137075,0.6469363202575481,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6469363202575481,0.18913846604200746,FALSE,NS
Gene_2158,12.380028303304716,-0.734477989276972,0.7300128477337265,-1.0061165246024193,0.3143595206054313,0.6485269923341921,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6485269923341921,0.1880719434382876,FALSE,NS
Gene_3455,98.3733948298871,-0.30110361985315953,0.2997970092829019,-1.0043583175608821,0.31520593355004256,0.6497583277510224,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6497583277510224,0.18724814557356226,FALSE,NS
Gene_1157,423.13442393021626,-0.2017307896828956,0.20090436345223467,-1.0041135305199949,0.3153238943497609,0.6497583277510224,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6497583277510224,0.18724814557356226,FALSE,NS
Gene_1195,7.121694060407421,0.8843041741715505,0.8825691953939631,1.0019658274803178,0.31636009755339245,0.6503775028772067,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6503775028772067,0.18683448977756262,FALSE,NS
Gene_3341,11.173124989377206,-0.7720341473018232,0.7700205934757883,-1.0026149350330307,0.3160466869800462,0.6503775028772067,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6503775028772067,0.18683448977756262,FALSE,NS
Gene_1153,70.65446375306179,-0.33190679245649096,0.33117775501178764,-1.002201347867333,0.3162463569589948,0.6503775028772067,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6503775028772067,0.18683448977756262,FALSE,NS
Gene_0216,126.87095825985577,0.2738967749693629,0.27321499320564957,1.0024954039151144,0.31610438523628454,0.6503775028772067,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6503775028772067,0.18683448977756262,FALSE,NS
Gene_1462,146.42376881092554,-0.2622819144450325,0.26207705167267953,-1.0007816890912251,0.31693236396466185,0.65117538581002,Brain,Treatment vs Control,Brain | Treatment vs Control,0.65117538581002,0.18630202398021525,FALSE,NS
